Date,Open,High,Low,Close,Volume,Adj Close
2006-10-17,86.330002,87.940002,86.220001,86.949997,13295500,69.814953
2006-10-16,86.080002,87.599998,85.75,86.709999,8633100,69.622251
2006-10-13,84.449997,86.209999,84.440002,86.080002,7788600,69.116405
2006-10-12,84.199997,84.900002,84.099998,84.699997,4661700,68.008355
2006-10-11,84.150002,84.690002,83.790001,84.190002,5210600,67.598864
2006-10-10,83.709999,84.629997,83.559998,84.190002,4712900,67.598864
2006-10-09,83.139999,84.080002,83.00,84.00,4490200,67.446305
2006-10-06,82.93,83.779999,82.50,83.139999,5340900,66.755783
2006-10-05,82.809998,83.209999,82.599998,82.919998,4956600,66.579137
2006-10-04,81.650002,83.25,81.629997,83.099998,6119300,66.723665
2006-10-03,81.879997,82.260002,81.559998,81.650002,4838500,65.559416
2006-10-02,81.760002,82.470001,81.580002,81.870003,4483300,65.736062
2006-09-29,81.900002,82.790001,81.769997,81.940002,4770700,65.792267
2006-09-28,81.849998,82.349998,81.720001,81.989998,4592300,65.83241
2006-09-27,82.00,82.669998,81.709999,82.089996,5880500,65.912702
2006-09-26,81.900002,82.660004,81.699997,82.50,4731800,66.241907
2006-09-25,81.650002,82.279999,81.279999,82.00,5683000,65.840441
2006-09-22,81.75,82.120003,81.010002,81.209999,4350200,65.206123
2006-09-21,82.610001,83.25,81.349998,81.610001,8909000,65.527298
2006-09-20,82.370003,83.790001,82.199997,83.419998,7524600,66.980603
2006-09-19,81.970001,82.089996,81.419998,81.870003,5088600,65.736062
2006-09-18,82.559998,83.209999,82.169998,82.239998,4417600,66.033143
2006-09-15,83.209999,83.589996,82.790001,82.940002,8203800,66.595199
2006-09-14,81.900002,83.00,81.739998,82.470001,4265300,66.21782
2006-09-13,82.25,82.699997,81.839996,82.209999,4920200,66.009056
2006-09-12,81.139999,82.50,81.059998,82.279999,5722200,66.065261
2006-09-11,80.599998,81.199997,80.25,80.93,4314300,64.981303
2006-09-08,79.599998,80.860001,79.349998,80.660004,4498600,64.764514
2006-09-07,79.900002,80.379997,79.309998,79.400002,3913300,63.752818
2006-09-06,80.290001,80.690002,80.169998,80.279999,3727600,64.459396
2006-09-05,81.190002,81.540001,80.599998,80.849998,3968500,64.917067
2006-09-01,81.129997,81.57,80.809998,81.410004,3294000,65.366714
2006-08-31,81.300003,81.50,80.779999,80.970001,3786200,65.013421
2006-08-30,81.260002,81.68,80.839996,81.220001,4688800,65.214154
2006-08-29,80.059998,81.480003,80.059998,81.400002,5208500,65.358683
2006-08-28,79.910004,80.470001,79.760002,80.32,5259400,64.491514
2006-08-25,79.199997,80.00,79.139999,79.879997,3427400,64.138222
2006-08-24,78.900002,79.50,78.870003,79.379997,3473300,63.736756
2006-08-23,78.949997,79.470001,78.419998,78.669998,3425700,63.166675
2006-08-22,79.279999,79.550003,78.610001,78.949997,4057200,63.391495
2006-08-21,79.510002,79.879997,78.870003,79.279999,3676500,63.656464
2006-08-18,79.379997,79.970001,78.629997,79.900002,5399200,64.154284
2006-08-17,78.93,79.559998,78.529999,79.370003,5535400,63.728731
2006-08-16,77.480003,79.279999,77.349998,79.089996,7386500,63.503905
2006-08-15,76.900002,77.139999,76.309998,77.080002,5985400,61.890016
2006-08-14,76.050003,77.489998,75.599998,76.68,4997400,61.568842
2006-08-11,75.339996,75.779999,75.199997,75.480003,3695800,60.605325
2006-08-10,75.199997,76.080002,75.050003,75.739998,3213600,60.814083
2006-08-09,75.559998,76.279999,75.389999,75.389999,4480400,60.533058
2006-08-08,75.629997,76.260002,75.110001,75.330002,3794700,60.484884
2006-08-07,75.629997,76.199997,75.279999,75.519997,3870200,60.396557
2006-08-04,76.650002,76.769997,75.32,75.910004,5062400,60.708462
2006-08-03,76.00,76.730003,75.400002,76.330002,2765800,61.044353
2006-08-02,76.209999,76.93,76.199997,76.32,3283800,61.036353
2006-08-01,76.650002,77.379997,75.75,76.139999,4406700,60.8924
2006-07-31,76.440002,77.50,76.150002,77.410004,5381800,61.908076
2006-07-28,76.379997,77.300003,76.260002,76.959999,4165700,61.548188
2006-07-27,75.830002,77.290001,75.75,76.150002,6439100,60.900399
2006-07-26,75.480003,76.300003,75.360001,75.830002,3870100,60.644481
2006-07-25,75.989998,76.410004,75.309998,75.889999,5580300,60.692464
2006-07-24,74.919998,76.150002,74.919998,75.989998,5611200,60.772437
2006-07-21,75.489998,75.50,74.50,74.860001,8372500,59.86873
2006-07-20,75.730003,75.879997,75.199997,75.480003,12214900,60.364573
2006-07-19,76.00,77.059998,76.00,76.07,14536900,60.836418
2006-07-18,73.699997,74.419998,72.730003,74.260002,8667500,59.388886
2006-07-17,73.349998,73.940002,73.199997,73.699997,6822700,58.941026
2006-07-14,74.239998,74.300003,73.370003,73.57,6957800,58.837061
2006-07-13,75.010002,75.279999,73.830002,74.239998,8754700,59.372887
2006-07-12,76.07,76.300003,74.82,75.480003,8372100,60.364573
2006-07-11,76.25,76.650002,75.440002,76.470001,6086500,61.156316
2006-07-10,76.18,76.830002,75.870003,76.669998,7154700,61.316262
2006-07-07,78.089996,78.089996,76.120003,76.419998,6641600,61.116326
2006-07-06,77.589996,78.529999,77.57,78.089996,4333100,62.451895
2006-07-05,78.00,78.389999,77.519997,77.769997,4047800,62.195978
2006-07-03,77.540001,78.269997,77.269997,78.019997,3177300,62.395913
2006-06-30,77.699997,77.93,76.790001,76.82,7911700,61.436225
2006-06-29,76.889999,77.800003,76.559998,77.589996,5448900,62.052024
2006-06-28,76.529999,76.599998,76.059998,76.559998,4392100,61.22829
2006-06-27,77.32,77.599998,76.32,76.629997,5596800,61.284272
2006-06-26,77.040001,77.519997,76.800003,77.150002,3448000,61.700141
2006-06-23,77.150002,77.839996,76.940002,77.099998,4520600,61.660152
2006-06-22,78.160004,78.370003,77.00,77.190002,5563700,61.732132
2006-06-21,77.989998,78.559998,77.980003,78.300003,5559100,62.619846
2006-06-20,77.839996,78.300003,77.25,77.989998,6124500,62.371922
2006-06-19,77.900002,78.300003,77.339996,77.669998,5302100,62.116005
2006-06-16,78.440002,78.529999,77.57,77.949997,8133500,62.339932
2006-06-15,77.849998,78.779999,76.949997,78.559998,6679400,62.827775
2006-06-14,76.93,77.849998,76.93,77.709999,6038600,62.147995
2006-06-13,77.139999,77.93,76.82,76.93,7374100,61.524197
2006-06-12,77.629997,78.089996,77.010002,77.019997,4924900,61.596171
2006-06-09,77.239998,78.099998,77.050003,77.629997,6135400,62.084014
2006-06-08,78.550003,79.580002,76.75,77.029999,13474400,61.60417
2006-06-07,79.779999,80.739998,79.120003,79.150002,7924800,63.299626
2006-06-06,79.059998,79.900002,78.50,79.760002,7250600,63.78747
2006-06-05,79.099998,80.040001,79.010002,79.059998,5555800,63.227646
2006-06-02,80.50,80.559998,79.150002,79.519997,7232300,63.595527
2006-06-01,79.889999,80.870003,79.809998,80.690002,4866500,64.531231
2006-05-31,80.150002,80.830002,79.610001,79.900002,6384900,63.899433
2006-05-30,80.349998,80.959999,80.150002,80.160004,5049100,64.107368
2006-05-26,80.160004,80.860001,79.699997,80.75,3580800,64.579213
2006-05-25,79.889999,80.18,79.650002,80.139999,3995000,64.09137
2006-05-24,79.349998,80.040001,79.059998,79.779999,7389600,63.803462
2006-05-23,80.25,81.300003,79.639999,79.830002,5006400,63.843452
2006-05-22,79.830002,80.339996,79.400002,80.019997,6250900,63.995399
2006-05-19,80.860001,81.00,79.510002,80.279999,7019100,64.203333
2006-05-18,80.50,81.349998,80.029999,80.660004,5443600,64.507239
2006-05-17,81.75,82.209999,81.019997,81.269997,5936000,64.995077
2006-05-16,83.00,83.25,82.07,82.160004,4454800,65.706853
2006-05-15,81.800003,83.150002,81.800003,82.889999,5776400,66.290662
2006-05-12,82.470001,83.690002,82.300003,82.389999,5685700,65.890791
2006-05-11,82.650002,83.089996,82.449997,82.459999,5274500,65.946772
2006-05-10,82.900002,83.330002,82.599998,82.900002,3430400,66.298661
2006-05-09,82.489998,83.290001,82.410004,83.230003,4072800,66.562578
2006-05-08,82.599998,83.220001,82.300003,82.889999,3856500,66.290662
2006-05-05,82.949997,83.339996,82.699997,83.279999,4504500,66.362642
2006-05-04,82.870003,83.089996,82.400002,82.43,3966900,65.685311
2006-05-03,82.540001,83.290001,82.449997,82.699997,5721100,65.900461
2006-05-02,82.110001,82.739998,82.00,82.419998,4336400,65.677341
2006-05-01,82.589996,83.309998,82.099998,82.230003,6011100,65.525941
2006-04-28,83.510002,83.620003,81.980003,82.339996,8201800,65.61359
2006-04-27,82.699997,84.400002,82.699997,83.879997,8174300,66.840758
2006-04-26,82.839996,83.480003,82.709999,83.349998,6648800,66.418422
2006-04-25,81.949997,82.900002,81.599998,82.669998,6856300,65.876556
2006-04-24,81.300003,82.410004,81.099998,82.110001,6604100,65.430315
2006-04-21,82.489998,82.50,81.379997,81.660004,6117400,65.07173
2006-04-20,81.650002,82.849998,81.639999,82.019997,6237200,65.358595
2006-04-19,83.949997,84.00,81.260002,81.860001,10554700,65.2311
2006-04-18,81.889999,83.529999,81.699997,83.309998,7905800,66.386547
2006-04-17,81.919998,82.919998,81.400002,81.639999,4634200,65.055789
2006-04-13,81.18,82.599998,81.120003,81.980003,4799700,65.326726
2006-04-12,81.099998,81.370003,80.629997,80.75,3905200,64.346583
2006-04-11,81.830002,82.059998,80.75,81.160004,5959700,64.673299
2006-04-10,82.269997,82.739998,82.00,82.099998,3627700,65.422345
2006-04-07,83.599998,83.800003,82.440002,82.480003,5337500,65.725156
2006-04-06,83.699997,84.32,83.360001,83.809998,4944100,66.784978
2006-04-05,83.330002,84.449997,83.32,84.169998,5523900,67.071849
2006-04-04,83.050003,83.779999,82.800003,83.449997,3853000,66.498107
2006-04-03,82.720001,83.589996,82.650002,83.059998,4121600,66.187332
2006-03-31,82.949997,83.599998,82.290001,82.470001,5862000,65.717186
2006-03-30,82.879997,83.699997,82.830002,83.199997,4467000,66.298892
2006-03-29,82.199997,83.550003,82.199997,83.129997,4392100,66.243112
2006-03-28,82.860001,83.389999,82.290001,82.43,4508600,65.685311
2006-03-27,82.980003,83.260002,82.580002,83.080002,3910100,66.203272
2006-03-24,82.989998,83.720001,82.989998,83.360001,4198800,66.426392
2006-03-23,84.230003,84.269997,82.93,83.199997,5105800,66.298892
2006-03-22,83.349998,84.68,83.349998,84.449997,4968600,67.294969
2006-03-21,83.82,84.989998,83.580002,83.809998,7404300,66.784978
2006-03-20,83.110001,83.75,82.989998,83.580002,3870300,66.601703
2006-03-17,83.349998,83.410004,82.82,83.300003,6414400,66.378583
2006-03-16,83.43,83.720001,82.610001,82.870003,4299500,66.035932
2006-03-15,82.650002,83.760002,82.639999,83.379997,5370400,66.442327
2006-03-14,81.510002,82.989998,81.470001,82.879997,4518000,66.043896
2006-03-13,81.559998,82.400002,81.449997,81.93,4571400,65.28688
2006-03-10,81.029999,82.25,81.029999,81.57,4787200,65.000009
2006-03-09,81.260002,81.980003,80.800003,81.019997,4310700,64.561733
2006-03-08,80.25,81.599998,80.25,81.139999,5569900,64.657359
2006-03-07,80.010002,80.790001,79.860001,80.290001,4330800,63.980027
2006-03-06,79.910004,80.639999,79.900002,80.00,4709500,63.748937
2006-03-03,79.510002,80.830002,79.510002,79.959999,4354400,63.717061
2006-03-02,79.550003,80.209999,79.540001,79.940002,4418800,63.701127
2006-03-01,80.199997,80.809998,79.779999,79.900002,5172300,63.669252
2006-02-28,80.099998,80.550003,79.709999,80.239998,5960700,63.940182
2006-02-27,79.970001,80.889999,79.949997,80.629997,3787000,64.250957
2006-02-24,80.650002,80.650002,79.849998,80.099998,3903200,63.828622
2006-02-23,81.199997,81.339996,80.040001,80.199997,4979400,63.908307
2006-02-22,80.00,81.650002,79.970001,81.349998,5294300,64.824699
2006-02-21,80.099998,80.75,79.970001,80.50,5838000,64.147368
2006-02-17,80.910004,81.029999,80.129997,80.709999,5298800,64.314708
2006-02-16,80.68,80.910004,80.129997,80.910004,5310500,64.474084
2006-02-15,80.860001,81.50,80.50,80.849998,5052000,64.426268
2006-02-14,80.550003,81.449997,80.349998,81.089996,6075500,64.617513
2006-02-13,81.330002,81.910004,80.18,80.440002,5257400,64.099558
2006-02-10,80.400002,81.459999,80.199997,81.330002,5371900,64.808764
2006-02-09,80.400002,80.800003,79.50,80.400002,7609200,64.067683
2006-02-08,80.580002,80.900002,80.239998,80.800003,5029200,64.386428
2006-02-07,79.50,80.190002,79.300003,79.849998,5247300,63.470032
2006-02-06,79.940002,79.949997,78.93,79.510002,9568500,63.19978
2006-02-03,80.550003,80.769997,79.720001,79.970001,9852000,63.565418
2006-02-02,81.449997,81.589996,80.900002,81.230003,6198000,64.566951
2006-02-01,80.900002,82.239998,80.650002,81.940002,5419300,65.131305
2006-01-31,81.50,82.00,81.169998,81.300003,6771600,64.622591
2006-01-30,80.209999,81.809998,80.209999,81.629997,5325100,64.884892
2006-01-27,80.75,81.769997,80.75,81.019997,6103400,64.400023
2006-01-26,81.50,81.650002,80.589996,80.720001,7810200,64.161567
2006-01-25,81.050003,81.620003,80.610001,80.910004,6374300,64.312594
2006-01-24,81.389999,82.150002,80.800003,80.849998,6069000,64.264898
2006-01-23,81.330002,81.919998,80.919998,81.410004,6114100,64.710027
2006-01-20,83.040001,83.050003,81.25,81.360001,8605800,64.670281
2006-01-19,84.139999,84.389999,83.019997,83.089996,6483500,66.045395
2006-01-18,84.00,84.699997,83.519997,83.800003,10984800,66.609755
2006-01-17,82.800003,83.160004,82.540001,83.00,8718400,65.97386
2006-01-13,83.00,83.449997,82.50,83.169998,6921600,66.108986
2006-01-12,83.82,83.959999,83.400002,83.57,4924100,66.426934
2006-01-11,84.370003,84.809998,83.400002,84.169998,5776400,66.903852
2006-01-10,83.150002,84.120003,83.120003,84.07,5700000,66.824366
2006-01-09,83.900002,84.25,83.379997,83.730003,6851100,66.554115
2006-01-06,83.949997,85.029999,83.410004,84.949997,8196900,67.523846
2006-01-05,81.400002,82.900002,81.25,82.50,7213400,65.576427
2006-01-04,82.199997,82.50,81.330002,81.949997,9832800,65.139249
2006-01-03,82.449997,82.550003,80.809998,82.059998,11715100,65.226685
2005-12-30,81.849998,82.489998,81.559998,82.199997,5449000,65.337965
2005-12-29,82.800003,83.059998,82.220001,82.400002,3958400,65.496942
2005-12-28,83.099998,83.57,82.800003,83.040001,3836800,66.005656
2005-12-27,83.480003,84.50,82.889999,82.989998,4377800,65.96591
2005-12-23,84.00,84.199997,83.389999,83.480003,3616200,66.355399
2005-12-22,82.610001,83.230003,82.300003,83.220001,6573600,66.148732
2005-12-21,82.459999,84.00,82.459999,83.120003,6846800,66.069246
2005-12-20,82.949997,83.099998,82.059998,82.480003,5276200,65.560533
2005-12-19,83.230003,83.599998,82.650002,82.760002,4985400,65.783094
2005-12-16,83.889999,84.00,83.00,83.370003,7398200,66.267963
2005-12-15,82.879997,83.629997,82.75,83.529999,6155900,66.395138
2005-12-14,83.650002,83.949997,82.949997,83.129997,7161800,66.077191
2005-12-13,84.50,84.900002,83.50,83.709999,12545300,66.538214
2005-12-12,87.010002,87.349998,85.760002,85.959999,6044100,68.326662
2005-12-09,86.800003,87.099998,86.330002,86.970001,6461800,69.129478
2005-12-08,88.57,88.910004,86.669998,87.50,5787000,69.550756
2005-12-07,89.00,89.919998,88.449997,88.720001,5284000,70.520494
2005-12-06,88.559998,89.839996,88.559998,89.139999,4871500,70.854336
2005-12-05,88.400002,88.650002,87.709999,88.43,4023600,70.289982
2005-12-02,89.00,89.150002,88.360001,88.650002,4730500,70.464853
2005-12-01,89.150002,89.739998,89.050003,89.209999,4668500,70.909976
2005-11-30,89.050003,89.639999,88.730003,88.900002,6021500,70.66357
2005-11-29,89.18,89.940002,89.019997,89.099998,5147000,70.82254
2005-11-28,88.800003,89.43,88.75,89.110001,5197900,70.830491
2005-11-25,88.949997,89.32,88.620003,88.800003,2199300,70.584084
2005-11-23,88.120003,89.389999,87.949997,88.800003,5399300,70.584084
2005-11-22,86.879997,88.080002,86.879997,87.989998,5786600,69.940239
2005-11-21,87.599998,87.870003,87.010002,87.290001,4807900,69.383835
2005-11-18,88.00,88.00,87.169998,87.769997,7985800,69.765367
2005-11-17,86.18,86.980003,85.760002,86.889999,5293600,69.065888
2005-11-16,85.449997,86.580002,85.389999,86.540001,6694100,68.787686
2005-11-15,84.029999,85.900002,84.029999,85.529999,6830800,67.98487
2005-11-14,84.25,85.00,84.110001,84.360001,3915300,67.054878
2005-11-11,84.199997,84.839996,84.150002,84.550003,4841300,67.205905
2005-11-10,82.699997,84.300003,82.300003,83.989998,4732000,66.760776
2005-11-09,82.709999,83.330002,82.489998,82.839996,3936200,65.846679
2005-11-08,83.410004,83.900002,83.110001,83.150002,3798000,66.093091
2005-11-07,83.099998,83.849998,83.07,83.610001,4455100,66.299754
2005-11-04,82.910004,83.300003,82.650002,83.00,3831400,65.816045
2005-11-03,81.550003,83.029999,81.309998,82.870003,7690900,65.712962
2005-11-02,81.199997,81.889999,80.639999,81.059998,6447400,64.277692
2005-11-01,81.849998,82.150002,81.290001,81.589996,5653100,64.697962
2005-10-31,81.510002,82.300003,81.300003,81.879997,7531200,64.927923
2005-10-28,82.32,82.43,80.50,81.419998,6941300,64.56316
2005-10-27,82.529999,82.93,82.25,82.309998,3705800,65.268898
2005-10-26,82.970001,83.870003,82.720001,82.889999,4270800,65.728819
2005-10-25,83.080002,83.949997,82.709999,83.360001,5393300,66.101513
2005-10-24,83.150002,83.610001,82.599998,83.470001,5482200,66.188739
2005-10-21,83.080002,84.00,82.910004,83.330002,6020700,66.077725
2005-10-20,84.00,84.190002,82.879997,83.169998,5752700,65.950848
2005-10-19,82.410004,84.199997,82.379997,84.169998,7502600,66.743812
2005-10-18,84.330002,84.599998,83.349998,83.480003,12045300,66.196671
2005-10-17,82.360001,82.989998,81.93,82.589996,7964800,65.490927
2005-10-14,82.599998,82.709999,81.599998,82.349998,5573700,65.300617
2005-10-13,81.699997,83.199997,81.699997,82.199997,5530600,65.181671
2005-10-12,82.75,82.93,81.949997,82.190002,7580800,65.173746
2005-10-11,82.25,83.519997,81.970001,83.190002,9781300,65.96671
2005-10-10,81.239998,82.099998,81.080002,81.25,7882900,64.428357
2005-10-07,80.25,81.120003,80.089996,80.50,6130100,63.833634
2005-10-06,79.82,80.269997,78.699997,79.699997,8130200,63.19926
2005-10-05,80.110001,80.68,79.559998,79.82,4998800,63.294418
2005-10-04,80.650002,81.470001,79.93,80.110001,6365100,63.524378
2005-10-03,80.220001,80.599998,79.50,80.449997,5297600,63.793983
2005-09-30,80.019997,80.50,79.970001,80.220001,5536500,63.611605
2005-09-29,79.25,80.550003,78.870003,80.360001,5899700,63.72262
2005-09-28,78.059998,79.730003,78.059998,79.50,7747700,63.04067
2005-09-27,77.169998,78.599998,77.160004,77.989998,5499600,61.843292
2005-09-26,78.309998,78.410004,76.93,77.410004,5433200,61.383377
2005-09-23,77.699997,78.110001,77.50,78.00,5434600,61.851223
2005-09-22,77.559998,78.50,77.300003,78.209999,6870400,62.017745
2005-09-21,78.00,78.459999,77.370003,77.559998,7126000,61.502317
2005-09-20,79.269997,79.650002,78.629997,78.699997,7122300,62.406296
2005-09-19,79.739998,79.980003,79.010002,79.43,5148500,62.985162
2005-09-16,80.379997,80.50,79.830002,80.330002,7624900,63.698832
2005-09-15,80.43,80.650002,79.669998,80.010002,4864100,63.445083
2005-09-14,80.75,81.400002,80.419998,80.480003,3887700,63.817777
2005-09-13,81.489998,81.489998,80.519997,80.75,5040900,64.031875
2005-09-12,81.029999,82.110001,81.00,81.480003,3692800,64.610742
2005-09-09,80.860001,81.489998,80.519997,81.440002,3982200,64.579023
2005-09-08,81.279999,81.519997,80.50,80.800003,4277300,64.071526
2005-09-07,80.699997,81.129997,80.32,80.980003,4116300,64.21426
2005-09-06,79.699997,81.190002,79.699997,81.019997,6305500,64.245973
2005-09-02,79.50,80.010002,79.459999,79.459999,3680600,63.00895
2005-09-01,80.160004,80.32,79.339996,79.540001,6390600,63.072389
2005-08-31,80.349998,80.790001,79.870003,80.620003,5400800,63.928792
2005-08-30,81.00,81.00,79.980003,80.540001,5674200,63.865353
2005-08-29,80.00,81.75,79.900002,81.339996,4025300,64.499721
2005-08-26,80.809998,81.019997,80.260002,80.379997,5029300,63.738476
2005-08-25,81.449997,81.449997,80.720001,81.099998,3606100,64.309412
2005-08-24,81.529999,82.400002,81.230003,81.32,4417600,64.483865
2005-08-23,82.699997,83.139999,81.599998,82.029999,4000300,65.046869
2005-08-22,82.75,83.349998,81.849998,82.599998,5157200,65.498858
2005-08-19,81.360001,83.300003,81.360001,82.760002,6481000,65.625735
2005-08-18,81.099998,82.00,80.800003,81.150002,3713300,64.349062
2005-08-17,81.400002,81.940002,80.839996,81.300003,4853000,64.468008
2005-08-16,82.07,82.43,81.089996,81.300003,4407400,64.468008
2005-08-15,81.900002,82.940002,81.610001,82.50,3431100,65.419563
2005-08-12,82.150002,82.580002,82.059998,82.190002,4378200,65.173746
2005-08-11,81.93,82.75,81.620003,82.660004,4570400,65.54644
2005-08-10,83.650002,84.010002,81.970001,82.019997,5402400,65.038937
2005-08-09,83.400002,83.949997,82.940002,83.50,3793500,66.212527
2005-08-08,83.410004,83.889999,83.019997,83.360001,4424300,66.101513
2005-08-05,82.75,83.739998,82.730003,83.360001,3714600,65.942924
2005-08-04,83.75,83.889999,82.980003,83.120003,5249900,65.75307
2005-08-03,83.309998,84.199997,83.110001,84.059998,4256200,66.496665
2005-08-02,83.269997,83.860001,83.040001,83.309998,5380700,65.903368
2005-08-01,83.00,83.849998,82.849998,83.43,3664300,65.998298
2005-07-29,83.300003,83.949997,83.220001,83.459999,4330300,66.022029
2005-07-28,83.550003,83.970001,83.269997,83.800003,6189700,66.290993
2005-07-27,83.800003,84.129997,82.809998,83.870003,4862200,66.346367
2005-07-26,84.150002,84.349998,83.849998,84.120003,4542900,66.544132
2005-07-25,83.980003,84.519997,83.919998,84.199997,4457800,66.607413
2005-07-22,83.980003,84.629997,83.860001,84.440002,4570400,66.797272
2005-07-21,84.599998,84.949997,83.400002,84.400002,8265300,66.765629
2005-07-20,83.199997,84.959999,82.989998,84.599998,9323200,66.923839
2005-07-19,84.720001,85.110001,83.699997,83.699997,14149700,66.211882
2005-07-18,81.989998,83.940002,81.68,81.809998,8705600,64.716775
2005-07-15,82.43,82.75,81.519997,82.379997,7644100,65.16768
2005-07-14,82.00,82.669998,82.00,82.419998,8546200,65.199323
2005-07-13,81.160004,81.75,81.160004,81.449997,11340000,64.431992
2005-07-12,79.199997,80.489998,79.18,80.040001,10945500,63.316598
2005-07-11,79.400002,79.519997,78.519997,78.959999,7186700,62.46225
2005-07-08,77.379997,79.519997,77.139999,79.300003,13440500,62.731214
2005-07-07,75.150002,77.529999,75.00,77.379997,10757200,61.212371
2005-07-06,74.800003,76.150002,74.400002,75.809998,8009300,59.970404
2005-07-05,74.379997,74.970001,74.160004,74.790001,5181800,59.163523
2005-07-01,74.300003,75.330002,74.300003,74.669998,4353100,59.068593
2005-06-30,74.800003,75.489998,74.07,74.199997,6127000,58.696793
2005-06-29,75.260002,75.68,74.620003,74.730003,5519100,59.116061
2005-06-28,73.830002,75.300003,73.449997,75.300003,8188800,59.566966
2005-06-27,74.010002,74.769997,73.50,73.879997,6489800,58.443654
2005-06-24,75.169998,75.400002,74.00,74.010002,10792100,58.546496
2005-06-23,76.809998,76.970001,75.059998,75.410004,7766700,59.653984
2005-06-22,76.830002,77.489998,76.669998,77.230003,5646300,61.093716
2005-06-21,76.699997,77.00,76.110001,76.410004,5339100,60.445046
2005-06-20,76.029999,76.980003,75.57,76.550003,3745600,60.555794
2005-06-17,77.699997,77.730003,76.379997,76.389999,8593800,60.429221
2005-06-16,76.400002,77.25,76.309998,77.050003,7840000,60.951325
2005-06-15,75.699997,76.50,75.150002,76.300003,7103600,60.358028
2005-06-14,75.050003,75.43,74.730003,74.889999,4314900,59.242628
2005-06-13,74.50,75.93,74.449997,75.050003,5715700,59.369201
2005-06-10,74.75,75.050003,74.099998,74.769997,4895800,59.147698
2005-06-09,74.580002,75.470001,74.230003,74.93,4423200,59.274271
